"7";"Swan";"Test1";"Augmented";"None";;"166446";"166448";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2019-03-01 14:44:47"
"7";"Swan";"Test2";"Augmented";"None";;"183054";"183054";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2019-03-01 14:53:13"
"7";"Boat";"First2";"Normal";"None";;"235372";"1683";"19430";"46822";"22491";"15810";"2511";"17712";"16533";"17542";"7351";"6329";"4901";"30828";"23011";"2313";"2019-03-01 14:57:46"
"7";"Boat";"Second2";"Normal";"None";;"129004";"8983";"4370";"20341";"15411";"6550";"1291";"14402";"4921";"11651";"2130";"10932";"1833";"7102";"4870";"14110";"2019-03-01 15:00:16"
"7";"Boat";"Third2";"Normal";"None";;"148903";"16280";"5052";"18440";"25181";"8492";"2761";"5181";"10321";"9965";"2021";"11670";"2921";"4871";"8680";"16981";"2019-03-01 15:03:02"
"7";"Boat";"Test1";"Normal";"None";;"106062";"106062";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2019-03-01 15:05:05"
"7";"Boat";"Test2";"Normal";"None";;"126963";"126963";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2019-03-01 15:12:29"
"8";"Boat";"First1";"Normal";"None";;"338110";"6051";"3681";"13461";"23861";"26231";"3630";"11191";"52622";"33812";"5580";"23521";"61002";"51741";"6111";"15491";"2019-03-01 16:00:30"
"8";"Boat";"Second1";"Normal";"None";;"263486";"5361";"3141";"18100";"22441";"13192";"3140";"6921";"25861";"15520";"4661";"18631";"68972";"44721";"7541";"5190";"2019-03-01 16:05:16"
"8";"Boat";"Third1";"Normal";"None";;"231156";"4791";"3651";"16642";"17361";"9782";"1922";"4150";"33122";"17502";"2631";"12511";"73394";"22132";"5380";"6091";"2019-03-01 16:09:24"
"8";"Boat";"Test1";"Normal";"None";;"154244";"154245";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2019-03-01 16:12:30"
"8";"Boat";"Test2";"Normal";"None";;"98343";"98344";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2019-03-01 16:21:30"
"8";"Swan";"First2";"Augmented";"None";;"126534";"3755";"20501";"8012";"19982";"17581";"8931";"5610";"11672";"20343";"10083";"0";"0";"0";"0";"0";"2019-03-01 16:24:18"
"8";"Swan";"Second2";"Augmented";"None";;"124245";"3571";"17712";"6761";"27901";"17351";"5120";"9413";"10744";"13030";"12594";"0";"0";"0";"0";"0";"2019-03-01 16:26:58"
"8";"Swan";"Third2";"Augmented";"None";;"90302";"1533";"14751";"7051";"20501";"10861";"4641";"8004";"9132";"13351";"421";"0";"0";"0";"0";"0";"2019-03-01 16:28:47"
"8";"Swan";"Test1";"Augmented";"None";;"63872";"63872";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2019-03-01 16:30:12"
